	index	Date	Day	IMDB	Place	Rating_x	Time	Title	Rating_y	tmdb_id	original_language	release_date	budget	revenue	runtime	genre	director	cast
226	215	2003-01-31	Fri			PG	19:00	Ned Kelly - Outlaw		38978.0	en	1970-07-01	0.0	0.0	99.0	['Drama', 'Action', 'Western']	Tony Richardson	
227	216	2003-01-31	Fri				19:00	Ned Kelly		10544.0	en	2003-03-22	0.0	6585516.0	110.0	['Action', 'Adventure', 'Drama', 'History']	Gregor Jordan	
229	217	2003-02-01	Sat				19:00	A Stone in the Bush										
230	218	2003-02-01	Sat			M	19:00	Mad Dog Morgan		60269.0	en	1976-07-09	0.0	0.0	102.0	['Action', 'Crime', 'Drama', 'Western']	Philippe Mora	
234	219	2003-02-01	Sat			G	17:00	The Glenrowan Affair		344718.0	en	1951-08-17	0.0	0.0	70.0	['Western', 'Action']	Rupert Kathner	
236	220	2003-02-02	Sun			PG	17:00	Reckless Kelly		44664.0	en	1994-05-04	0.0	0.0	103.0	['Comedy']	Yahoo Serious	
237	221	2003-02-02	Sun			M	15:00	Robbery Under Arms		269519.0	en	1957-01-10	0.0	0.0	96.0	['Drama', 'Western']	Jack Lee	
238	222	2003-02-03	Mon				19:00	Bush Westerns?: The Lost Genre										
239	223	2003-02-05	Wed				18:30	This Film is a Dog										
241	224	2003-02-05	Wed				18:30	Not on the Road										
243	225	2003-02-05	Wed				18:30	Boomerang		11066.0	en	1992-06-30	40000000.0	70100000.0	117.0	['Comedy', 'Romance']	Reginald Hudlin	
245	226	2003-02-05	Wed				18:30	I Want You		35113.0	en	1998-02-15	0.0	0.0	87.0	['Thriller', 'Crime', 'Drama', 'Music', 'Romance']	Michael Winterbottom	
247	227	2003-02-05	Wed				18:30	Lamb		324284.0	en	2016-01-08	0.0	0.0	93.0	['Drama']	Ross Partridge	
249	228	2003-02-05	Wed				18:30	Tongue Tied		324609.0	en	2014-05-08	0.0	0.0	2.0	[]	Quentin Jones	
251	229	2003-02-05	Wed				18:30	Noise		15661.0	en	2008-05-09	0.0		92.0	['Comedy', 'Drama', 'Thriller']	Henry Bean	
253	230	2003-02-05	Wed				18:30	Chopper		9519.0	en	2000-06-21	0.0	236185.0	94.0	['Crime', 'Drama', 'Thriller']	Andrew Dominik	
256	231	2003-02-05	Wed				18:30	A Margherita With Hot Salami										
258	232	2003-02-05	Wed				18:30	A Matter of Life		392593.0		1971-04-11		0.0	0.0	[]	André Théberge	
260	233	2003-02-05	Wed				18:30	Deadline		25073.0	en	2009-01-01	0.0	0.0	89.0	['Drama', 'Horror', 'Thriller']	Sean McConville	
262	234	2003-02-05	Wed				18:30	Playin' Hard to Get										
264	235	2003-02-05	Wed				18:30	The Island		1635.0	en	2005-07-20	126000000.0	162949164.0	136.0	['Action', 'Thriller', 'Science Fiction', 'Adventure']	Michael Bay	
266	236	2003-02-05	Wed				18:30	Swinger		412013.0	da	2016-09-22	0.0	0.0	96.0	['Romance', 'Comedy']	Mikkel Munch-Fals	
268	237	2003-02-18	Tue 				21:30	Tokyo Drifter		45706.0	ja	1966-04-10	0.0	0.0	83.0	['Drama', 'Action', 'Crime']	Seijun Suzuki	
270	238	2003-02-18	Tue 			R	18:30	The Good, The Bad and The Ugly		429.0	it	1966-12-23	1200000.0	6000000.0	161.0	['Western']	Sergio Leone	
240	239	2003-02-19	Wed				20:30	This Film is a Dog										
242	240	2003-02-19	Wed				20:30	Not on the Road										
244	241	2003-02-19	Wed				20:30	Boomerang		11066.0	en	1992-06-30	40000000.0	70100000.0	117.0	['Comedy', 'Romance']	Reginald Hudlin	
246	242	2003-02-19	Wed				20:30	I Want You		35113.0	en	1998-02-15	0.0	0.0	87.0	['Thriller', 'Crime', 'Drama', 'Music', 'Romance']	Michael Winterbottom	
248	243	2003-02-19	Wed				20:30	Lamb		324284.0	en	2016-01-08	0.0	0.0	93.0	['Drama']	Ross Partridge	
250	244	2003-02-19	Wed				20:30	Tongue Tied		324609.0	en	2014-05-08	0.0	0.0	2.0	[]	Quentin Jones	
252	245	2003-02-19	Wed				20:30	Noise		15661.0	en	2008-05-09	0.0		92.0	['Comedy', 'Drama', 'Thriller']	Henry Bean	
254	246	2003-02-19	Wed				20:30	Chopper		9519.0	en	2000-06-21	0.0	236185.0	94.0	['Crime', 'Drama', 'Thriller']	Andrew Dominik	
257	247	2003-02-19	Wed				20:30	A Margherita With Hot Salami										
259	248	2003-02-19	Wed				20:30	A Matter of Life		392593.0		1971-04-11		0.0	0.0	[]	André Théberge	
261	249	2003-02-19	Wed				20:30	Deadline		25073.0	en	2009-01-01	0.0	0.0	89.0	['Drama', 'Horror', 'Thriller']	Sean McConville	
263	250	2003-02-19	Wed				20:30	Playin' Hard to Get										
265	251	2003-02-19	Wed				20:30	The Island		1635.0	en	2005-07-20	126000000.0	162949164.0	136.0	['Action', 'Thriller', 'Science Fiction', 'Adventure']	Michael Bay	
267	252	2003-02-19	Wed				20:30	Swinger		412013.0	da	2016-09-22	0.0	0.0	96.0	['Romance', 'Comedy']	Mikkel Munch-Fals	
272	253	2003-02-20	Thu				21:00	Story of a Prostitute		39506.0	ja	1965-02-28	0.0	0.0	96.0	['Drama', 'Romance', 'War']	Seijun Suzuki	
274	254	2003-02-20	Thu			R	18:30	Deep Red - The Hatchet Murders		20126.0	it	1975-03-07	0.0	0.0	126.0	['Horror', 'Mystery', 'Thriller']	Dario Argento	
276	255	2003-02-22	Sat				21:30	The Bird with the Crystal Plumage		20345.0	it	1970-02-19	500000.0	0.0	98.0	['Horror', 'Mystery', 'Thriller']	Dario Argento	
278	256	2003-02-22	Sat				18:30	Once Upon a Time in the West		335.0	it		5000000.0	5321508.0	175.0	['Western']	Sergio Leone	
269	257	2003-02-22	Sat				15:30	Tokyo Drifter		45706.0	ja	1966-04-10	0.0	0.0	83.0	['Drama', 'Action', 'Crime']	Seijun Suzuki	
271	258	2003-02-23	Sun				18:30	The Good, The Bad and The Ugly		429.0	it	1966-12-23	1200000.0	6000000.0	161.0	['Western']	Sergio Leone	
275	259	2003-02-23	Sun			R	15:30	Deep Red - The Hatchet Murders		20126.0	it	1975-03-07	0.0	0.0	126.0	['Horror', 'Mystery', 'Thriller']	Dario Argento	
277	260	2003-02-23	Sun				13:30	The Bird with the Crystal Plumage		20345.0	it	1970-02-19	500000.0	0.0	98.0	['Horror', 'Mystery', 'Thriller']	Dario Argento	
273	261	2003-02-24	Mon				21:30	Story of a Prostitute		39506.0	ja	1965-02-28	0.0	0.0	96.0	['Drama', 'Romance', 'War']	Seijun Suzuki	
279	262	2003-02-24	Mon				18:30	Once Upon a Time in the West		335.0	it		5000000.0	5321508.0	175.0	['Western']	Sergio Leone	
280	263	2003-03-14	Fri		Cinema 2		14;00	Wilde		11365.0	en	1997-09-01	0.0	0.0	118.0	['Drama', 'History']	Brian Gilbert	
281	264	2003-03-15	Sat				20:00	Gypsy 83		33343.0	en	2001-01-01	0.0	0.0	94.0	['Drama']	Todd Stephens	
282	265	2003-03-15	Sat		Cinema1 		18:00	Queeries 4										
283	266	2003-03-15	Sat				15:15	Queeries 3 (Digital Diaries)										
284	267	2003-03-15	Sat		Cinema1 		15:30	Queeries 2										
286	268	2003-03-15	Sat		Cinema1 		13:00	Queeries 1										
288	269	2003-03-17	Mon		Cinema 1		22:00	Cocktails: Boys' Shorts										
290	270	2003-03-17	Mon		Cinema 2 		22:00	Sugar Sweet		218680.0	ja		0.0	0.0	67.0	['Comedy']	Desiree Lim	
291	271	2003-03-17	Mon		Cinema 1		20:00	Happy Birthday		406625.0	en	2016-08-15	0.0	0.0	93.0	['Horror', 'Thriller']	Casey Tebo	
292	272	2003-03-17	Mon		Cinema 2		20:00	Notorious CHO		57946.0	en	2002-06-29	0.0	0.0	95.0	['Comedy']	Lorene Machado	
293	273	2003-03-17	Mon		Cinema 2		18:00	Hammer 1		152951.0	en		0.0	0.0	0.0	[]		
294	274	2003-03-17	Mon		C2GA Cinema 2 General Admit		10:00	The Importance of Being Earnest		9026.0	en	2002-05-17	0.0	0.0	97.0	['Comedy', 'Drama', 'History', 'Romance']		
295	275	2003-03-17	Mon		C2GA Cinema 2 General Admit		12:00	Wilde 		11365.0	en	1997-09-01	0.0	0.0	118.0	['Drama', 'History']	Brian Gilbert	
296	276	2003-03-17	Mon		C2GA Cinema 2 General Admit		14:15	Gosford Park		5279.0	en		19800000.0	87754044.0	137.0	['Drama', 'Mystery', 'Thriller']	Robert Altman	
297	277	2003-03-18	Tue		Cinema 1		22:00	Queer as Fuck										
298	278	2003-03-18	Tue		Cinema 2		22:00	Days		19913.0	en	2009-07-17	7500000.0	60722734.0	95.0	['Comedy', 'Drama', 'Romance']	Marc Webb	
299	279	2003-03-18	Tue		Cinema 1		20:00	Sir, Just a Normal Guy										
300	280	2003-03-18	Tue		Cinema 2		20:00	Mango Souffle		288932.0	en	2002-02-28	0.0	0.0	0.0	[]		
301	281	2003-03-18	Tue		Cinema 1		18:00	The Trip		63578.0	en	2010-09-01	0.0		107.0	['Comedy', 'Drama']	Michael Winterbottom	
310	282	2003-03-18	Tue		Cinema 2		18:00	Hammer 2		391283.0	en	2014-07-31	0.0	0.0	0.0	[]		
311	283	2003-03-18	Tue		Cinema 1		13:00	Queeries 6										
313	284	2003-03-18	Tue		Cinema 1		9:30	Queeries 5										
314	285	2003-03-18	Tue		C2GA Cinema 2 General Admit		10:00	Last Orders		14778.0	en		0.0	0.0	109.0	['Comedy', 'Drama']	Fred Schepisi	
315	286	2003-03-18	Tue		C2GA Cinema 2 General Admit		12:00	Spider and Rose		249371.0	en	1994-09-14	0.0	0.0	94.0	[]	Bill Bennett	
317	287	2003-03-19	Wed		Cinema 2		18:00	Hammer 3		232093.0		2013-10-30	0.0	0.0	122.0	['Music']		
318	288	2003-03-19	Wed		C2GA Cinema 2 General Admit		10:00	Monsoon Wedding		480.0	hi		0.0	0.0	114.0	['Comedy', 'Drama', 'Romance']	Mira Nair	
319	289	2003-03-19	Wed		C2GA Cinema 2 General Admit		12:00	Shadow Magic		68894.0	en	2000-09-08	0.0	0.0	116.0	['Drama', 'Foreign', 'History']	Ann Hu	
320	290	2003-03-19	Wed		C2GA Cinema 2 General Admit		14:15	The Vertical Ray of the Sun		34899.0	vi	2000-05-24	0.0	0.0	112.0	['Drama', 'Foreign', 'Romance']	Tran Anh Hung	
321	291	2003-03-20	Thu		C2GA Cinema 2 General Admit		10:00	The Devil’s Backbone		1433.0	es	2001-04-20	4500000.0	6459020.0	106.0	['Fantasy', 'Drama', 'Horror', 'Thriller', 'Science Fiction']	Guillermo del Toro	
322	292	2003-03-20	Thu		C2GA Cinema 2 General Admit		12:00	Divided We Fall		451063.0	en		0.0	0.0	0.0	[]		
323	293	2003-03-20	Thu		C2GA Cinema 2 General Admit		14:15	Amelie		194.0	fr	2001-04-25	10000000.0		122.0	['Comedy', 'Romance']	Jean-Pierre Jeunet	
324	294	2003-03-21	Fri		C2GA Cinema 2 General Admit		10:00	Buena Vista Social Club		11779.0	en	1999-02-17	0.0	0.0	105.0	['Documentary', 'Music']	Wim Wenders	
325	295	2003-03-21	Fri		C2GA Cinema 2 General Admit		12:00	Everyone Says I Love You		9716.0	en	1996-12-06	20000000.0	0.0	101.0	['Music', 'Comedy', 'Romance']	Woody Allen	
326	296	2003-03-21	Fri		C2GA Cinema 2 General Admit		14:15	Topsy Turvy		160810.0	da	1983-10-06	0.0	0.0	92.0	['Romance', 'Comedy', 'Drama']	Edward Fleming	
327	297	2003-03-22	Sat		Cinema 2		16:00	Ruthie & Connie		327490.0	en		0.0	0.0	56.0	[]		
328	298	2003-03-22	Sat		Cinema 1		16:00	Myth of Father		461832.0	en		0.0	0.0	0.0	[]		
329	299	2003-03-22	Sat		Cinema 2		14:00	Incidental Journey										
330	300	2003-03-22	Sat		Cinema 1		14:00	The Legend of Leigh Bowery		180399.0	en	2002-04-13	0.0	0.0	83.0	['Documentary']	Charles Atlas	
331	301	2003-03-22	Sat		Cinema 2		12:00	Daddy and Papa		55087.0	en	2002-01-11	0.0	0.0	57.0	['Documentary']	Johnny Symons	
332	302	2003-03-22	Sat		Cinema 1		12:00	It Kinda Scares Me										
333	303	2003-03-23	Sun		Cinema 2		18:00	Oz Shorts		338508.0	en	2001-10-24	0.0	0.0	0.0	[]		
335	304	2003-03-23	Sun		Cinema 1		18:00	Guardians of The Frontier										
336	305	2003-03-23	Sun		Cinema 2		16:00	Boob Tube: Girls' Shorts										
339	306	2003-03-23	Sun		Cinema 1		16:00	The Gift		328425.0	en	2015-07-30	5000000.0	58978653.0	108.0	['Thriller', 'Mystery']	Joel Edgerton	
340	307	2003-03-23	Sun		Cinema 2		14:00	Hard Fat		102604.0	en	2002-08-24	0.0	0.0		['Documentary']	Frederic Moffet	
341	308	2003-03-23	Sun		Cinema 1		14:00	Hand of the Pulse										
342	309	2003-03-23	Sun		Cinema 2		12:00	L.I.E.		18734.0	en	2001-01-20	700000.0	1667192.0	97.0	['Drama']	Michael Cuesta	
343	310	2003-03-23	Sun		Cinema 1		12:00	Back By Popular Demand										
344	311	2003-04-11	Fri	http://www.imdb.com/title/tt0070040/		M15+	20:30	The Spirit of the Beehive		4495.0	es	1973-10-08	0.0		97.0	['Drama', 'Fantasy']	Víctor Erice	
347	312	2003-04-11	Fri	http://www.imdb.com/title/tt0021884/		M	19:00	Frankestein		100241.0	en	2014-01-22	65000000.0	71154592.0	92.0	['Horror', 'Thriller']	Stuart Beattie	
345	313	2003-04-12	Sat	http://www.imdb.com/title/tt0070040/		M	20:30	The Spirit of the Beehive		4495.0	es	1973-10-08	0.0		97.0	['Drama', 'Fantasy']	Víctor Erice	
348	314	2003-04-12	Sat	http://www.imdb.com/title/tt0021884/		M	19:00	Frankestein		100241.0	en	2014-01-22	65000000.0	71154592.0	92.0	['Horror', 'Thriller']	Stuart Beattie	
350	315	2003-04-13	Sun	http://www.imdb.com/title/tt0011237/			18:00	The Golem		169479.0	en	1936-02-13	0.0	0.0	96.0	[]	Julien Duvivier	
349	316	2003-04-13	Sun	http://www.imdb.com/title/tt0021884/		M15+	16:30	Frankestein		100241.0	en	2014-01-22	65000000.0	71154592.0	92.0	['Horror', 'Thriller']	Stuart Beattie	
351	317	2003-04-14	Mon			Unclassified 18+	19:30	Outback Opera										
352	318	2003-04-17	Thu	http://www.imdb.com/title/tt0101540/		M15+	21:10	Cape Fear		1598.0	en	1991-11-15	35000000.0	182300000.0	128.0	['Crime', 'Thriller']	Martin Scorsese	
355	319	2003-04-17	Thu	http://www.imdb.com/title/tt0048424/		M	19:00	The Night of the Hunter		3112.0	en	1955-04-03	795000.0	0.0	93.0	['Thriller', 'Crime']	Charles Laughton	
353	320	2003-04-19	Sat	http://www.imdb.com/title/tt0101540/		M15+	21:10	Cape Fear		1598.0	en	1991-11-15	35000000.0	182300000.0	128.0	['Crime', 'Thriller']	Martin Scorsese	
356	321	2003-04-19	Sat	http://www.imdb.com/title/tt0048424/		M	19:00	The Night of the Hunter		3112.0	en	1955-04-03	795000.0	0.0	93.0	['Thriller', 'Crime']	Charles Laughton	
354	322	2003-04-20	Sun	http://www.imdb.com/title/tt0101540/		M15+	21:10	Cape Fear		1598.0	en	1991-11-15	35000000.0	182300000.0	128.0	['Crime', 'Thriller']	Martin Scorsese	
357	323	2003-04-20	Sun	http://www.imdb.com/title/tt0048424/		M	19:00	The Night of the Hunter		3112.0	en	1955-04-03	795000.0	0.0	93.0	['Thriller', 'Crime']	Charles Laughton	
359	324	2003-04-25	Fri	http://www.imdb.com/title/tt0084628/		M	21:30	Sunless		1563.0	fr	1983-02-15	0.0	30878.0	100.0	['Documentary']	Chris Marker	
362	325	2003-04-25	Fri	http://www.imdb.com/title/tt0052357/		PG	19:00	Vertigo		426.0	en	1958-05-09	2479000.0	28000000.0	128.0	['Mystery', 'Romance', 'Thriller']	Alfred Hitchcock	
360	326	2003-04-26	Sat	http://www.imdb.com/title/tt0084628/		M	21:30	Sunless		1563.0	fr	1983-02-15	0.0	30878.0	100.0	['Documentary']	Chris Marker	
363	327	2003-04-26	Sat	http://www.imdb.com/title/tt0052357/		PG	19:00	Vertigo		426.0	en	1958-05-09	2479000.0	28000000.0	128.0	['Mystery', 'Romance', 'Thriller']	Alfred Hitchcock	
361	328	2003-04-28	Mon	http://www.imdb.com/title/tt0084628/		M	21:30	Sunless		1563.0	fr	1983-02-15	0.0	30878.0	100.0	['Documentary']	Chris Marker	
364	329	2003-04-28	Mon	http://www.imdb.com/title/tt0052357/		PG	19:00	Vertigo		426.0	en	1958-05-09	2479000.0	28000000.0	128.0	['Mystery', 'Romance', 'Thriller']	Alfred Hitchcock	
366	330	2003-05-01	Thu	http://www.imdb.com/title/tt0346557/		G	21:20	The Back of Beyond		125775.0		1954-05-05	0.0	0.0	65.0	['Documentary']	John Heyer	
372	331	2003-05-01	Thu	http://www.imdb.com/title/tt0028030/			21:20	Night Mail		77963.0		1936-01-13	0.0	0.0	25.0	['Documentary']		
375	332	2003-05-01	Thu	http://www.imdb.com/title/tt0097970/		G	19:00	Night Cries		370152.0		2015-11-27	0.0	0.0	102.0	['Western', 'Action']	Andrew Cymek	
378	333	2003-05-01	Thu	http://www.imdb.com/title/tt0048227/		G	19:00	Jedda		118490.0		1955-05-05	0.0	0.0	101.0	['Action', 'Adventure', 'Drama']	Charles Chauvel	
376	334	2003-05-02	Fri	http://www.imdb.com/title/tt0097970/		G	20:30	Night Cries		370152.0		2015-11-27	0.0	0.0	102.0	['Western', 'Action']	Andrew Cymek	
379	335	2003-05-02	Fri	http://www.imdb.com/title/tt0048227/		G	20:30	Jedda		118490.0		1955-05-05	0.0	0.0	101.0	['Action', 'Adventure', 'Drama']	Charles Chauvel	
367	336	2003-05-02	Fri	http://www.imdb.com/title/tt0346557/		G	19:00	The Back of Beyond		125775.0		1954-05-05	0.0	0.0	65.0	['Documentary']	John Heyer	
373	337	2003-05-02	Fri	http://www.imdb.com/title/tt0028030/			19:00	Night Mail		77963.0		1936-01-13	0.0	0.0	25.0	['Documentary']		
377	338	2003-05-03	Sat	http://www.imdb.com/title/tt0097970/		G	21:00	Night Cries		370152.0		2015-11-27	0.0	0.0	102.0	['Western', 'Action']	Andrew Cymek	
380	339	2003-05-03	Sat	http://www.imdb.com/title/tt0048227/		G	21:00	Jedda		118490.0		1955-05-05	0.0	0.0	101.0	['Action', 'Adventure', 'Drama']	Charles Chauvel	
368	340	2003-05-03	Sat	http://www.imdb.com/title/tt0346557/		G	19:00	The Back of Beyond		125775.0		1954-05-05	0.0	0.0	65.0	['Documentary']	John Heyer	
374	341	2003-05-03	Sat	http://www.imdb.com/title/tt0028030/			19:00	Night Mail		77963.0		1936-01-13	0.0	0.0	25.0	['Documentary']		
381	342	2003-05-08	Thu	http://www.imdb.com/title/tt0116650/		M15+	21:10	Irma Vep		25355.0			0.0		99.0	['Drama', 'Comedy', 'Horror']	Olivier Assayas	
385	343	2003-05-08	Thu	http://www.imdb.com/title/tt0105619/		M15+	19:00	The Heroic Trio		43636.0	cn	1993-02-12			88.0	['Action', 'Fantasy', 'Science Fiction']	Johnnie To	
382	344	2003-05-09	Fri	http://www.imdb.com/title/tt0116650/		M15+	21:10	Irma Vep		25355.0			0.0		99.0	['Drama', 'Comedy', 'Horror']	Olivier Assayas	
386	345	2003-05-09	Fri	http://www.imdb.com/title/tt0105619/		M15+	19:00	The Heroic Trio		43636.0	cn	1993-02-12			88.0	['Action', 'Fantasy', 'Science Fiction']	Johnnie To	
383	346	2003-05-10	Sat	http://www.imdb.com/title/tt0116650/		M15+	20:00	Irma Vep		25355.0			0.0		99.0	['Drama', 'Comedy', 'Horror']	Olivier Assayas	
387	347	2003-05-10	Sat	http://www.imdb.com/title/tt0006206/			19:00	Les Vampires (Episodes 1 &2)										
389	348	2003-05-11	Sun	http://www.imdb.com/title/tt0057207/			17:30	Judex		56801.0	en	1916-12-16	0.0		300.0	['Adventure']	Louis Feuillade	
388	349	2003-05-11	Sun	http://www.imdb.com/title/tt0006206/			16:30	Les Vampires (Episodes 1 &2)										
390	350	2003-05-15	Thu	http://www.imdb.com/title/tt0074156/		R	21:45	Assault on Precint 13										
393	351	2003-05-15	Thu	http://www.imdb.com/title/tt0053221/		PG	19:00	Rio Bravo		301.0	en	1959-03-17	0.0	5800000.0	141.0	['Western']	Howard Hawks	
391	352	2003-05-16	Fri	http://www.imdb.com/title/tt0074156/		R	21:45	Assault on Precint 13										
394	353	2003-05-16	Fri	http://www.imdb.com/title/tt0053221/		PG	19:00	Rio Bravo		301.0	en	1959-03-17	0.0	5800000.0	141.0	['Western']	Howard Hawks	
392	354	2003-05-17	Sat	http://www.imdb.com/title/tt0074156/		R	21:45	Assault on Precint 13										
395	355	2003-05-17	Sat	http://www.imdb.com/title/tt0053221/		PG	19:00	Rio Bravo		301.0	en	1959-03-17	0.0	5800000.0	141.0	['Western']	Howard Hawks	
396	356	2003-05-22	Thu	http://www.imdb.com/title/tt0079501/		R	21:10	Mad Max		9659.0	en	1979-04-12	400000.0	100000000.0	93.0	['Adventure', 'Action', 'Thriller', 'Science Fiction']	George Miller	
401	357	2003-05-22	Thu	http://www.imdb.com/title/tt0048261/			19:00	Kiss Me Deadly		18030.0	en	1955-05-18	0.0	0.0	106.0	['Drama', 'Mystery', 'Thriller']	Robert Aldrich	
406	358	2003-05-22	Thu			PG	19:00	Kiss me deadly		18030.0	en	1955-05-18	0.0	0.0	106.0	['Drama', 'Mystery', 'Thriller']	Robert Aldrich	
397	359	2003-05-23	Fri	http://www.imdb.com/title/tt0079501/		R	21:10	Mad Max		9659.0	en	1979-04-12	400000.0	100000000.0	93.0	['Adventure', 'Action', 'Thriller', 'Science Fiction']	George Miller	
402	360	2003-05-23	Fri	http://www.imdb.com/title/tt0048261/			19:00	Kiss Me Deadly		18030.0	en	1955-05-18	0.0	0.0	106.0	['Drama', 'Mystery', 'Thriller']	Robert Aldrich	
407	361	2003-05-23	Fri			PG	19:00	Kiss me deadly		18030.0	en	1955-05-18	0.0	0.0	106.0	['Drama', 'Mystery', 'Thriller']	Robert Aldrich	
408	362	2003-05-23	Fri			PG	17:00	Kiss me deadly		18030.0	en	1955-05-18	0.0	0.0	106.0	['Drama', 'Mystery', 'Thriller']	Robert Aldrich	
409	363	2003-05-23	Fri			PG	14:30	Kiss me deadly		18030.0	en	1955-05-18	0.0	0.0	106.0	['Drama', 'Mystery', 'Thriller']	Robert Aldrich	
410	364	2003-05-23	Fri			PG	12:00	Kiss me deadly		18030.0	en	1955-05-18	0.0	0.0	106.0	['Drama', 'Mystery', 'Thriller']	Robert Aldrich	
398	365	2003-05-24	Sat	http://www.imdb.com/title/tt0079501/		R	21:10	Mad Max		9659.0	en	1979-04-12	400000.0	100000000.0	93.0	['Adventure', 'Action', 'Thriller', 'Science Fiction']	George Miller	
403	366	2003-05-24	Sat	http://www.imdb.com/title/tt0048261/			19:00	Kiss Me Deadly		18030.0	en	1955-05-18	0.0	0.0	106.0	['Drama', 'Mystery', 'Thriller']	Robert Aldrich	
411	367	2003-05-24	Sat			PG	17:00	Kiss me deadly		18030.0	en	1955-05-18	0.0	0.0	106.0	['Drama', 'Mystery', 'Thriller']	Robert Aldrich	
412	368	2003-05-24	Sat			PG	14:30	Kiss me deadly		18030.0	en	1955-05-18	0.0	0.0	106.0	['Drama', 'Mystery', 'Thriller']	Robert Aldrich	
413	369	2003-05-24	Sat			PG	12:00	Kiss me deadly		18030.0	en	1955-05-18	0.0	0.0	106.0	['Drama', 'Mystery', 'Thriller']	Robert Aldrich	
430	370	2003-05-25	Sun			M15+	17:00	The Blade		42845.0	cn	1995-12-21	0.0		101.0	['Drama', 'Action']	Tsui Hark	
414	371	2003-05-25	Sun			PG	21:30	Kiss me deadly		18030.0	en	1955-05-18	0.0	0.0	106.0	['Drama', 'Mystery', 'Thriller']	Robert Aldrich	
415	372	2003-05-25	Sun			PG	19:00	Kiss me deadly		18030.0	en	1955-05-18	0.0	0.0	106.0	['Drama', 'Mystery', 'Thriller']	Robert Aldrich	
416	373	2003-05-25	Sun			PG	16:30	Kiss me deadly		18030.0	en	1955-05-18	0.0	0.0	106.0	['Drama', 'Mystery', 'Thriller']	Robert Aldrich	
417	374	2003-05-25	Sun			PG	11:30	Kiss me deadly		18030.0	en	1955-05-18	0.0	0.0	106.0	['Drama', 'Mystery', 'Thriller']	Robert Aldrich	
418	375	2003-05-26	Mon			PG	21:30	Kiss me deadly		18030.0	en	1955-05-18	0.0	0.0	106.0	['Drama', 'Mystery', 'Thriller']	Robert Aldrich	
419	376	2003-05-26	Mon			PG	19:15	Kiss me deadly		18030.0	en	1955-05-18	0.0	0.0	106.0	['Drama', 'Mystery', 'Thriller']	Robert Aldrich	
420	377	2003-05-26	Mon			PG	17:00	Kiss me deadly		18030.0	en	1955-05-18	0.0	0.0	106.0	['Drama', 'Mystery', 'Thriller']	Robert Aldrich	
421	378	2003-05-26	Mon			PG	14:30	Kiss me deadly		18030.0	en	1955-05-18	0.0	0.0	106.0	['Drama', 'Mystery', 'Thriller']	Robert Aldrich	
422	379	2003-05-26	Mon			PG	12:00	Kiss me deadly		18030.0	en	1955-05-18	0.0	0.0	106.0	['Drama', 'Mystery', 'Thriller']	Robert Aldrich	
423	380	2003-05-28	Wed			PG	21:30	Kiss me deadly		18030.0	en	1955-05-18	0.0	0.0	106.0	['Drama', 'Mystery', 'Thriller']	Robert Aldrich	
424	381	2003-05-28	Wed			PG	19:15	Kiss me deadly		18030.0	en	1955-05-18	0.0	0.0	106.0	['Drama', 'Mystery', 'Thriller']	Robert Aldrich	
425	382	2003-05-28	Wed			PG	17:00	Kiss me deadly		18030.0	en	1955-05-18	0.0	0.0	106.0	['Drama', 'Mystery', 'Thriller']	Robert Aldrich	
426	383	2003-05-28	Wed			PG	14:30	Kiss me deadly		18030.0	en	1955-05-18	0.0	0.0	106.0	['Drama', 'Mystery', 'Thriller']	Robert Aldrich	
427	384	2003-05-28	Wed			PG	12:00	Kiss me deadly		18030.0	en	1955-05-18	0.0	0.0	106.0	['Drama', 'Mystery', 'Thriller']	Robert Aldrich	
